,Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,amount,Month,Time,group
7060,91143,236368.0,Lightning Charging Cable,1.0,14.95,2019-07-25 18:05:00,"234 River St, Boston, MA 02215",14.95,7,18,"Lightning Charging Cable,USB-C Charging Cable"
7061,91144,236368.0,USB-C Charging Cable,1.0,11.95,2019-07-25 18:05:00,"234 River St, Boston, MA 02215",11.95,7,18,"Lightning Charging Cable,USB-C Charging Cable"
7062,91173,236397.0,iPhone,1.0,700.0,2019-07-29 19:00:00,"604 Walnut St, Dallas, TX 75001",700.0,7,19,"iPhone,Wired Headphones"
7063,91174,236397.0,Wired Headphones,1.0,11.99,2019-07-29 19:00:00,"604 Walnut St, Dallas, TX 75001",11.99,7,19,"iPhone,Wired Headphones"
7064,91186,236409.0,Google Phone,1.0,600.0,2019-07-04 22:37:00,"121 12th St, San Francisco, CA 94016",600.0,7,22,"Google Phone,Bose SoundSport Headphones"
7065,91187,236409.0,Bose SoundSport Headphones,1.0,99.99,2019-07-04 22:37:00,"121 12th St, San Francisco, CA 94016",99.99,7,22,"Google Phone,Bose SoundSport Headphones"
7066,91250,236472.0,Bose SoundSport Headphones,1.0,99.99,2019-07-20 04:50:00,"149 Highland St, San Francisco, CA 94016",99.99,7,4,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
7067,91251,236472.0,AAA Batteries (4-pack),1.0,2.99,2019-07-20 04:50:00,"149 Highland St, San Francisco, CA 94016",2.99,7,4,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
7068,91260,236481.0,Google Phone,1.0,600.0,2019-07-21 14:31:00,"183 Dogwood St, San Francisco, CA 94016",600.0,7,14,"Google Phone,USB-C Charging Cable"
7069,91261,236481.0,USB-C Charging Cable,1.0,11.95,2019-07-21 14:31:00,"183 Dogwood St, San Francisco, CA 94016",11.95,7,14,"Google Phone,USB-C Charging Cable"
7070,91264,236484.0,Lightning Charging Cable,1.0,14.95,2019-07-04 16:36:00,"632 9th St, Boston, MA 02215",14.95,7,16,"Lightning Charging Cable,Macbook Pro Laptop"
7071,91265,236484.0,Macbook Pro Laptop,1.0,1700.0,2019-07-04 16:36:00,"632 9th St, Boston, MA 02215",1700.0,7,16,"Lightning Charging Cable,Macbook Pro Laptop"
7072,91288,236507.0,iPhone,1.0,700.0,2019-07-04 06:47:00,"255 Elm St, San Francisco, CA 94016",700.0,7,6,"iPhone,Lightning Charging Cable"
7073,91289,236507.0,Lightning Charging Cable,1.0,14.95,2019-07-04 06:47:00,"255 Elm St, San Francisco, CA 94016",14.95,7,6,"iPhone,Lightning Charging Cable"
7074,91295,236513.0,27in 4K Gaming Monitor,1.0,389.99,2019-07-31 10:35:00,"550 7th St, Austin, TX 73301",389.99,7,10,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
7075,91296,236513.0,Bose SoundSport Headphones,1.0,99.99,2019-07-31 10:35:00,"550 7th St, Austin, TX 73301",99.99,7,10,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
7076,91319,236536.0,Vareebadd Phone,1.0,400.0,2019-07-08 18:53:00,"59 South St, Boston, MA 02215",400.0,7,18,"Vareebadd Phone,USB-C Charging Cable"
7077,91320,236536.0,USB-C Charging Cable,1.0,11.95,2019-07-08 18:53:00,"59 South St, Boston, MA 02215",11.95,7,18,"Vareebadd Phone,USB-C Charging Cable"
7078,91323,236539.0,iPhone,1.0,700.0,2019-07-18 17:19:00,"197 Lincoln St, Boston, MA 02215",700.0,7,17,"iPhone,Apple Airpods Headphones"
7079,91324,236539.0,Apple Airpods Headphones,2.0,150.0,2019-07-18 17:19:00,"197 Lincoln St, Boston, MA 02215",300.0,7,17,"iPhone,Apple Airpods Headphones"
7080,91331,236546.0,ThinkPad Laptop,1.0,999.99,2019-07-24 21:37:00,"477 Cedar St, San Francisco, CA 94016",999.99,7,21,"ThinkPad Laptop,AAA Batteries (4-pack)"
7081,91332,236546.0,AAA Batteries (4-pack),2.0,2.99,2019-07-24 21:37:00,"477 Cedar St, San Francisco, CA 94016",5.98,7,21,"ThinkPad Laptop,AAA Batteries (4-pack)"
7082,91363,236576.0,Google Phone,1.0,600.0,2019-07-26 15:33:00,"323 Highland St, Los Angeles, CA 90001",600.0,7,15,"Google Phone,USB-C Charging Cable"
7083,91364,236576.0,USB-C Charging Cable,1.0,11.95,2019-07-26 15:33:00,"323 Highland St, Los Angeles, CA 90001",11.95,7,15,"Google Phone,USB-C Charging Cable"
7084,91390,236602.0,Lightning Charging Cable,1.0,14.95,2019-07-07 01:02:00,"185 1st St, San Francisco, CA 94016",14.95,7,1,"Lightning Charging Cable,iPhone"
7085,91391,236602.0,iPhone,1.0,700.0,2019-07-07 01:02:00,"185 1st St, San Francisco, CA 94016",700.0,7,1,"Lightning Charging Cable,iPhone"
7086,91405,236616.0,Google Phone,1.0,600.0,2019-07-19 20:14:00,"984 Dogwood St, Boston, MA 02215",600.0,7,20,"Google Phone,USB-C Charging Cable"
7087,91406,236616.0,USB-C Charging Cable,1.0,11.95,2019-07-19 20:14:00,"984 Dogwood St, Boston, MA 02215",11.95,7,20,"Google Phone,USB-C Charging Cable"
7088,91433,236642.0,Wired Headphones,1.0,11.99,2019-07-12 21:48:00,"813 Spruce St, New York City, NY 10001",11.99,7,21,"Wired Headphones,Macbook Pro Laptop"
7089,91434,236642.0,Macbook Pro Laptop,1.0,1700.0,2019-07-12 21:48:00,"813 Spruce St, New York City, NY 10001",1700.0,7,21,"Wired Headphones,Macbook Pro Laptop"
7090,91453,236661.0,Google Phone,1.0,600.0,2019-07-04 10:54:00,"373 5th St, Atlanta, GA 30301",600.0,7,10,"Google Phone,Wired Headphones"
7091,91454,236661.0,Wired Headphones,1.0,11.99,2019-07-04 10:54:00,"373 5th St, Atlanta, GA 30301",11.99,7,10,"Google Phone,Wired Headphones"
7092,91480,209938.0,iPhone,1.0,700.0,2019-06-15 12:29:00,"766 Meadow St, Seattle, WA 98101",700.0,6,12,"iPhone,Wired Headphones"
7093,91481,209938.0,Wired Headphones,1.0,11.99,2019-06-15 12:29:00,"766 Meadow St, Seattle, WA 98101",11.99,6,12,"iPhone,Wired Headphones"
7094,91492,209949.0,Google Phone,1.0,600.0,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",600.0,6,7,"Google Phone,USB-C Charging Cable"
7095,91493,209949.0,USB-C Charging Cable,1.0,11.95,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",11.95,6,7,"Google Phone,USB-C Charging Cable"
7096,91504,209960.0,USB-C Charging Cable,1.0,11.95,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",11.95,6,11,"USB-C Charging Cable,AA Batteries (4-pack)"
7097,91505,209960.0,AA Batteries (4-pack),1.0,3.84,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",3.84,6,11,"USB-C Charging Cable,AA Batteries (4-pack)"
7098,91506,209961.0,iPhone,1.0,700.0,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",700.0,6,23,"iPhone,Lightning Charging Cable"
7099,91507,209961.0,Lightning Charging Cable,1.0,14.95,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",14.95,6,23,"iPhone,Lightning Charging Cable"
7100,91610,210064.0,Lightning Charging Cable,1.0,14.95,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",14.95,6,20,"Lightning Charging Cable,27in FHD Monitor"
7101,91611,210064.0,27in FHD Monitor,1.0,149.99,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",149.99,6,20,"Lightning Charging Cable,27in FHD Monitor"
7102,91691,210144.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-17 15:19:00,"255 5th St, Portland, OR 97035",389.99,6,15,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
7103,91692,210144.0,AA Batteries (4-pack),1.0,3.84,2019-06-17 15:19:00,"255 5th St, Portland, OR 97035",3.84,6,15,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
7104,91696,210148.0,20in Monitor,1.0,109.99,2019-06-16 07:24:00,"710 Washington St, Atlanta, GA 30301",109.99,6,7,"20in Monitor,Wired Headphones"
7105,91697,210148.0,Wired Headphones,1.0,11.99,2019-06-16 07:24:00,"710 Washington St, Atlanta, GA 30301",11.99,6,7,"20in Monitor,Wired Headphones"
7106,91756,210207.0,Google Phone,1.0,600.0,2019-06-16 09:47:00,"40 11th St, Portland, OR 97035",600.0,6,9,"Google Phone,USB-C Charging Cable"
7107,91757,210207.0,USB-C Charging Cable,1.0,11.95,2019-06-16 09:47:00,"40 11th St, Portland, OR 97035",11.95,6,9,"Google Phone,USB-C Charging Cable"
7108,91804,210253.0,Google Phone,1.0,600.0,2019-06-11 20:40:00,"963 Lakeview St, Los Angeles, CA 90001",600.0,6,20,"Google Phone,USB-C Charging Cable"
7109,91805,210253.0,USB-C Charging Cable,1.0,11.95,2019-06-11 20:40:00,"963 Lakeview St, Los Angeles, CA 90001",11.95,6,20,"Google Phone,USB-C Charging Cable"
7110,91823,210271.0,Vareebadd Phone,1.0,400.0,2019-06-15 16:00:00,"318 Church St, San Francisco, CA 94016",400.0,6,16,"Vareebadd Phone,USB-C Charging Cable"
7111,91824,210271.0,USB-C Charging Cable,1.0,11.95,2019-06-15 16:00:00,"318 Church St, San Francisco, CA 94016",11.95,6,16,"Vareebadd Phone,USB-C Charging Cable"
7112,91827,210274.0,27in FHD Monitor,1.0,149.99,2019-06-22 21:48:00,"436 West St, Atlanta, GA 30301",149.99,6,21,"27in FHD Monitor,Apple Airpods Headphones"
7113,91828,210274.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 21:48:00,"436 West St, Atlanta, GA 30301",150.0,6,21,"27in FHD Monitor,Apple Airpods Headphones"
7114,91839,210285.0,AAA Batteries (4-pack),3.0,2.99,2019-06-14 18:49:00,"333 Elm St, Boston, MA 02215",8.97,6,18,"AAA Batteries (4-pack),Apple Airpods Headphones"
7115,91840,210285.0,Apple Airpods Headphones,1.0,150.0,2019-06-14 18:49:00,"333 Elm St, Boston, MA 02215",150.0,6,18,"AAA Batteries (4-pack),Apple Airpods Headphones"
7116,91865,210310.0,USB-C Charging Cable,1.0,11.95,2019-06-12 10:27:00,"268 Washington St, New York City, NY 10001",11.95,6,10,"USB-C Charging Cable,Flatscreen TV"
7117,91866,210310.0,Flatscreen TV,1.0,300.0,2019-06-12 10:27:00,"268 Washington St, New York City, NY 10001",300.0,6,10,"USB-C Charging Cable,Flatscreen TV"
7118,91876,210320.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 10:23:00,"465 Madison St, San Francisco, CA 94016",150.0,6,10,"Apple Airpods Headphones,AAA Batteries (4-pack)"
7119,91877,210320.0,AAA Batteries (4-pack),1.0,2.99,2019-06-22 10:23:00,"465 Madison St, San Francisco, CA 94016",2.99,6,10,"Apple Airpods Headphones,AAA Batteries (4-pack)"
7120,91906,210349.0,USB-C Charging Cable,1.0,11.95,2019-06-29 22:05:00,"115 Adams St, Los Angeles, CA 90001",11.95,6,22,"USB-C Charging Cable,Macbook Pro Laptop"
7121,91907,210349.0,Macbook Pro Laptop,1.0,1700.0,2019-06-29 22:05:00,"115 Adams St, Los Angeles, CA 90001",1700.0,6,22,"USB-C Charging Cable,Macbook Pro Laptop"
7122,91909,210351.0,Bose SoundSport Headphones,1.0,99.99,2019-06-01 20:48:00,"543 Park St, San Francisco, CA 94016",99.99,6,20,"Bose SoundSport Headphones,USB-C Charging Cable"
7123,91910,210351.0,USB-C Charging Cable,1.0,11.95,2019-06-01 20:48:00,"543 Park St, San Francisco, CA 94016",11.95,6,20,"Bose SoundSport Headphones,USB-C Charging Cable"
7124,91924,210365.0,Vareebadd Phone,1.0,400.0,2019-06-13 18:24:00,"290 Sunset St, Dallas, TX 75001",400.0,6,18,"Vareebadd Phone,USB-C Charging Cable"
7125,91925,210365.0,USB-C Charging Cable,2.0,11.95,2019-06-13 18:24:00,"290 Sunset St, Dallas, TX 75001",23.9,6,18,"Vareebadd Phone,USB-C Charging Cable"
7126,91931,210371.0,Google Phone,1.0,600.0,2019-06-08 15:51:00,"900 Cedar St, Seattle, WA 98101",600.0,6,15,"Google Phone,Wired Headphones"
7127,91932,210371.0,Wired Headphones,1.0,11.99,2019-06-08 15:51:00,"900 Cedar St, Seattle, WA 98101",11.99,6,15,"Google Phone,Wired Headphones"
7128,91961,210400.0,AAA Batteries (4-pack),1.0,2.99,2019-06-20 21:06:00,"613 Spruce St, Seattle, WA 98101",2.99,6,21,"AAA Batteries (4-pack),Lightning Charging Cable"
7129,91962,210400.0,Lightning Charging Cable,1.0,14.95,2019-06-20 21:06:00,"613 Spruce St, Seattle, WA 98101",14.95,6,21,"AAA Batteries (4-pack),Lightning Charging Cable"
7130,92002,210440.0,AAA Batteries (4-pack),1.0,2.99,2019-06-20 10:27:00,"557 Elm St, Los Angeles, CA 90001",2.99,6,10,"AAA Batteries (4-pack),Lightning Charging Cable"
7131,92003,210440.0,Lightning Charging Cable,1.0,14.95,2019-06-20 10:27:00,"557 Elm St, Los Angeles, CA 90001",14.95,6,10,"AAA Batteries (4-pack),Lightning Charging Cable"
7132,92006,210443.0,USB-C Charging Cable,1.0,11.95,2019-06-18 10:18:00,"576 Elm St, Los Angeles, CA 90001",11.95,6,10,"USB-C Charging Cable,27in 4K Gaming Monitor"
7133,92007,210443.0,27in 4K Gaming Monitor,1.0,389.99,2019-06-18 10:18:00,"576 Elm St, Los Angeles, CA 90001",389.99,6,10,"USB-C Charging Cable,27in 4K Gaming Monitor"
7134,92020,210456.0,Lightning Charging Cable,1.0,14.95,2019-06-08 15:24:00,"390 Park St, Los Angeles, CA 90001",14.95,6,15,"Lightning Charging Cable,Wired Headphones"
7135,92021,210456.0,Wired Headphones,1.0,11.99,2019-06-08 15:24:00,"390 Park St, Los Angeles, CA 90001",11.99,6,15,"Lightning Charging Cable,Wired Headphones"
7136,92060,210495.0,iPhone,1.0,700.0,2019-06-21 14:37:00,"986 10th St, Dallas, TX 75001",700.0,6,14,"iPhone,Lightning Charging Cable"
7137,92061,210495.0,Lightning Charging Cable,1.0,14.95,2019-06-21 14:37:00,"986 10th St, Dallas, TX 75001",14.95,6,14,"iPhone,Lightning Charging Cable"
7138,92117,210550.0,Lightning Charging Cable,1.0,14.95,2019-06-11 19:41:00,"226 Madison St, Atlanta, GA 30301",14.95,6,19,"Lightning Charging Cable,Lightning Charging Cable"
7139,92118,210550.0,Lightning Charging Cable,1.0,14.95,2019-06-11 19:41:00,"226 Madison St, Atlanta, GA 30301",14.95,6,19,"Lightning Charging Cable,Lightning Charging Cable"
7140,92145,210577.0,Google Phone,1.0,600.0,2019-06-03 21:52:00,"252 2nd St, Austin, TX 73301",600.0,6,21,"Google Phone,USB-C Charging Cable"
7141,92146,210577.0,USB-C Charging Cable,1.0,11.95,2019-06-03 21:52:00,"252 2nd St, Austin, TX 73301",11.95,6,21,"Google Phone,USB-C Charging Cable"
7142,92161,210592.0,Vareebadd Phone,1.0,400.0,2019-06-25 21:38:00,"207 Sunset St, San Francisco, CA 94016",400.0,6,21,"Vareebadd Phone,USB-C Charging Cable"
7143,92162,210592.0,USB-C Charging Cable,1.0,11.95,2019-06-25 21:38:00,"207 Sunset St, San Francisco, CA 94016",11.95,6,21,"Vareebadd Phone,USB-C Charging Cable"
7144,92175,210605.0,iPhone,1.0,700.0,2019-06-12 11:56:00,"590 Johnson St, Atlanta, GA 30301",700.0,6,11,"iPhone,Wired Headphones"
7145,92176,210605.0,Wired Headphones,1.0,11.99,2019-06-12 11:56:00,"590 Johnson St, Atlanta, GA 30301",11.99,6,11,"iPhone,Wired Headphones"
7146,92180,210609.0,AA Batteries (4-pack),1.0,3.84,2019-06-26 16:37:00,"254 13th St, New York City, NY 10001",3.84,6,16,"AA Batteries (4-pack),Lightning Charging Cable"
7147,92181,210609.0,Lightning Charging Cable,1.0,14.95,2019-06-26 16:37:00,"254 13th St, New York City, NY 10001",14.95,6,16,"AA Batteries (4-pack),Lightning Charging Cable"
7148,92233,210660.0,Bose SoundSport Headphones,1.0,99.99,2019-06-14 11:58:00,"816 Sunset St, Los Angeles, CA 90001",99.99,6,11,"Bose SoundSport Headphones,Wired Headphones"
7149,92234,210660.0,Wired Headphones,1.0,11.99,2019-06-14 11:58:00,"816 Sunset St, Los Angeles, CA 90001",11.99,6,11,"Bose SoundSport Headphones,Wired Headphones"
7150,92253,210679.0,iPhone,1.0,700.0,2019-06-22 14:58:00,"830 Park St, Los Angeles, CA 90001",700.0,6,14,"iPhone,Lightning Charging Cable"
7151,92254,210679.0,Lightning Charging Cable,1.0,14.95,2019-06-22 14:58:00,"830 Park St, Los Angeles, CA 90001",14.95,6,14,"iPhone,Lightning Charging Cable"
7152,92258,210683.0,iPhone,1.0,700.0,2019-06-16 11:41:00,"306 Lincoln St, San Francisco, CA 94016",700.0,6,11,"iPhone,Lightning Charging Cable"
7153,92259,210683.0,Lightning Charging Cable,1.0,14.95,2019-06-16 11:41:00,"306 Lincoln St, San Francisco, CA 94016",14.95,6,11,"iPhone,Lightning Charging Cable"
7154,92286,210710.0,Google Phone,1.0,600.0,2019-06-20 18:13:00,"202 Lincoln St, Portland, ME 04101",600.0,6,18,"Google Phone,USB-C Charging Cable"
7155,92287,210710.0,USB-C Charging Cable,1.0,11.95,2019-06-20 18:13:00,"202 Lincoln St, Portland, ME 04101",11.95,6,18,"Google Phone,USB-C Charging Cable"
7156,92288,210711.0,iPhone,1.0,700.0,2019-06-22 12:47:00,"92 Lakeview St, San Francisco, CA 94016",700.0,6,12,"iPhone,Wired Headphones"
7157,92289,210711.0,Wired Headphones,1.0,11.99,2019-06-22 12:47:00,"92 Lakeview St, San Francisco, CA 94016",11.99,6,12,"iPhone,Wired Headphones"
7158,92290,210712.0,Wired Headphones,2.0,11.99,2019-06-24 05:00:00,"392 Lake St, Austin, TX 73301",23.98,6,5,"Wired Headphones,USB-C Charging Cable"
7159,92291,210712.0,USB-C Charging Cable,1.0,11.95,2019-06-24 05:00:00,"392 Lake St, Austin, TX 73301",11.95,6,5,"Wired Headphones,USB-C Charging Cable"
7160,92295,210716.0,Macbook Pro Laptop,1.0,1700.0,2019-06-28 12:24:00,"482 Adams St, San Francisco, CA 94016",1700.0,6,12,"Macbook Pro Laptop,USB-C Charging Cable"
7161,92296,210716.0,USB-C Charging Cable,1.0,11.95,2019-06-28 12:24:00,"482 Adams St, San Francisco, CA 94016",11.95,6,12,"Macbook Pro Laptop,USB-C Charging Cable"
7162,92328,210748.0,iPhone,1.0,700.0,2019-06-29 20:03:00,"936 Hickory St, San Francisco, CA 94016",700.0,6,20,"iPhone,Lightning Charging Cable"
7163,92329,210748.0,Lightning Charging Cable,1.0,14.95,2019-06-29 20:03:00,"936 Hickory St, San Francisco, CA 94016",14.95,6,20,"iPhone,Lightning Charging Cable"
7164,92336,210755.0,iPhone,1.0,700.0,2019-06-24 14:32:00,"708 Pine St, New York City, NY 10001",700.0,6,14,"iPhone,Wired Headphones"
7165,92337,210755.0,Wired Headphones,1.0,11.99,2019-06-24 14:32:00,"708 Pine St, New York City, NY 10001",11.99,6,14,"iPhone,Wired Headphones"
7166,92351,210769.0,AAA Batteries (4-pack),1.0,2.99,2019-06-08 09:29:00,"307 10th St, San Francisco, CA 94016",2.99,6,9,"AAA Batteries (4-pack),Lightning Charging Cable"
7167,92352,210769.0,Lightning Charging Cable,2.0,14.95,2019-06-08 09:29:00,"307 10th St, San Francisco, CA 94016",29.9,6,9,"AAA Batteries (4-pack),Lightning Charging Cable"
7168,92375,210792.0,Google Phone,1.0,600.0,2019-06-07 14:51:00,"472 6th St, New York City, NY 10001",600.0,6,14,"Google Phone,AAA Batteries (4-pack)"
7169,92376,210792.0,AAA Batteries (4-pack),1.0,2.99,2019-06-07 14:51:00,"472 6th St, New York City, NY 10001",2.99,6,14,"Google Phone,AAA Batteries (4-pack)"
7170,92411,210827.0,iPhone,1.0,700.0,2019-06-04 09:43:00,"408 7th St, San Francisco, CA 94016",700.0,6,9,"iPhone,Apple Airpods Headphones"
7171,92412,210827.0,Apple Airpods Headphones,1.0,150.0,2019-06-04 09:43:00,"408 7th St, San Francisco, CA 94016",150.0,6,9,"iPhone,Apple Airpods Headphones"
7172,92422,210837.0,Vareebadd Phone,1.0,400.0,2019-06-22 14:27:00,"968 Cedar St, New York City, NY 10001",400.0,6,14,"Vareebadd Phone,USB-C Charging Cable"
7173,92423,210837.0,USB-C Charging Cable,1.0,11.95,2019-06-22 14:27:00,"968 Cedar St, New York City, NY 10001",11.95,6,14,"Vareebadd Phone,USB-C Charging Cable"
7174,92453,210867.0,AA Batteries (4-pack),1.0,3.84,2019-06-02 06:37:00,"920 Dogwood St, San Francisco, CA 94016",3.84,6,6,"AA Batteries (4-pack),Lightning Charging Cable"
7175,92454,210867.0,Lightning Charging Cable,1.0,14.95,2019-06-02 06:37:00,"920 Dogwood St, San Francisco, CA 94016",14.95,6,6,"AA Batteries (4-pack),Lightning Charging Cable"
7176,92470,210883.0,iPhone,1.0,700.0,2019-06-17 20:59:00,"351 Madison St, New York City, NY 10001",700.0,6,20,"iPhone,Lightning Charging Cable"
7177,92471,210883.0,Lightning Charging Cable,1.0,14.95,2019-06-17 20:59:00,"351 Madison St, New York City, NY 10001",14.95,6,20,"iPhone,Lightning Charging Cable"
7178,92508,210920.0,AAA Batteries (4-pack),1.0,2.99,2019-06-16 10:43:00,"551 Wilson St, Portland, ME 04101",2.99,6,10,"AAA Batteries (4-pack),Apple Airpods Headphones"
7179,92509,210920.0,Apple Airpods Headphones,1.0,150.0,2019-06-16 10:43:00,"551 Wilson St, Portland, ME 04101",150.0,6,10,"AAA Batteries (4-pack),Apple Airpods Headphones"
7180,92512,210923.0,USB-C Charging Cable,1.0,11.95,2019-06-08 18:51:00,"258 2nd St, Boston, MA 02215",11.95,6,18,"USB-C Charging Cable,Bose SoundSport Headphones"
7181,92513,210923.0,Bose SoundSport Headphones,1.0,99.99,2019-06-08 18:51:00,"258 2nd St, Boston, MA 02215",99.99,6,18,"USB-C Charging Cable,Bose SoundSport Headphones"
7182,92540,210950.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 20:00:00,"479 Hickory St, New York City, NY 10001",150.0,6,20,"Apple Airpods Headphones,Apple Airpods Headphones"
7183,92541,210950.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 20:00:00,"479 Hickory St, New York City, NY 10001",150.0,6,20,"Apple Airpods Headphones,Apple Airpods Headphones"
7184,92555,210964.0,Vareebadd Phone,1.0,400.0,2019-06-24 06:25:00,"643 Lakeview St, San Francisco, CA 94016",400.0,6,6,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
7185,92556,210964.0,USB-C Charging Cable,1.0,11.95,2019-06-24 06:25:00,"643 Lakeview St, San Francisco, CA 94016",11.95,6,6,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
7186,92557,210964.0,Wired Headphones,1.0,11.99,2019-06-24 06:25:00,"643 Lakeview St, San Francisco, CA 94016",11.99,6,6,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
7187,92588,210995.0,Vareebadd Phone,1.0,400.0,2019-06-26 14:37:00,"619 Ridge St, Atlanta, GA 30301",400.0,6,14,"Vareebadd Phone,Wired Headphones"
7188,92589,210995.0,Wired Headphones,1.0,11.99,2019-06-26 14:37:00,"619 Ridge St, Atlanta, GA 30301",11.99,6,14,"Vareebadd Phone,Wired Headphones"
7189,92590,210996.0,Lightning Charging Cable,1.0,14.95,2019-06-17 14:22:00,"568 5th St, Portland, ME 04101",14.95,6,14,"Lightning Charging Cable,Apple Airpods Headphones"
7190,92591,210996.0,Apple Airpods Headphones,1.0,150.0,2019-06-17 14:22:00,"568 5th St, Portland, ME 04101",150.0,6,14,"Lightning Charging Cable,Apple Airpods Headphones"
7191,92613,211017.0,Bose SoundSport Headphones,1.0,99.99,2019-06-14 20:51:00,"342 5th St, San Francisco, CA 94016",99.99,6,20,"Bose SoundSport Headphones,AA Batteries (4-pack)"
7192,92614,211017.0,AA Batteries (4-pack),1.0,3.84,2019-06-14 20:51:00,"342 5th St, San Francisco, CA 94016",3.84,6,20,"Bose SoundSport Headphones,AA Batteries (4-pack)"
7193,92655,211058.0,Apple Airpods Headphones,1.0,150.0,2019-06-22 15:55:00,"438 13th St, Austin, TX 73301",150.0,6,15,"Apple Airpods Headphones,Macbook Pro Laptop"
7194,92656,211058.0,Macbook Pro Laptop,1.0,1700.0,2019-06-22 15:55:00,"438 13th St, Austin, TX 73301",1700.0,6,15,"Apple Airpods Headphones,Macbook Pro Laptop"
7195,92672,211074.0,Vareebadd Phone,1.0,400.0,2019-06-22 13:27:00,"513 Walnut St, Portland, OR 97035",400.0,6,13,"Vareebadd Phone,Bose SoundSport Headphones"
7196,92673,211074.0,Bose SoundSport Headphones,1.0,99.99,2019-06-22 13:27:00,"513 Walnut St, Portland, OR 97035",99.99,6,13,"Vareebadd Phone,Bose SoundSport Headphones"
7197,92693,211094.0,AAA Batteries (4-pack),1.0,2.99,2019-06-18 11:31:00,"942 Highland St, Austin, TX 73301",2.99,6,11,"AAA Batteries (4-pack),AA Batteries (4-pack)"
7198,92694,211094.0,AA Batteries (4-pack),2.0,3.84,2019-06-18 11:31:00,"942 Highland St, Austin, TX 73301",7.68,6,11,"AAA Batteries (4-pack),AA Batteries (4-pack)"
7199,92701,211101.0,Apple Airpods Headphones,1.0,150.0,2019-06-18 18:02:00,"935 North St, San Francisco, CA 94016",150.0,6,18,"Apple Airpods Headphones,USB-C Charging Cable"
7200,92702,211101.0,USB-C Charging Cable,1.0,11.95,2019-06-18 18:02:00,"935 North St, San Francisco, CA 94016",11.95,6,18,"Apple Airpods Headphones,USB-C Charging Cable"
7201,92706,211105.0,Google Phone,1.0,600.0,2019-06-09 14:13:00,"217 Washington St, Seattle, WA 98101",600.0,6,14,"Google Phone,USB-C Charging Cable"
7202,92707,211105.0,USB-C Charging Cable,1.0,11.95,2019-06-09 14:13:00,"217 Washington St, Seattle, WA 98101",11.95,6,14,"Google Phone,USB-C Charging Cable"
7203,92726,211124.0,iPhone,1.0,700.0,2019-06-30 18:41:00,"814 5th St, San Francisco, CA 94016",700.0,6,18,"iPhone,Lightning Charging Cable"
7204,92727,211124.0,Lightning Charging Cable,1.0,14.95,2019-06-30 18:41:00,"814 5th St, San Francisco, CA 94016",14.95,6,18,"iPhone,Lightning Charging Cable"
7205,92737,211134.0,Google Phone,1.0,600.0,2019-06-18 18:42:00,"660 Center St, San Francisco, CA 94016",600.0,6,18,"Google Phone,USB-C Charging Cable"
7206,92738,211134.0,USB-C Charging Cable,1.0,11.95,2019-06-18 18:42:00,"660 Center St, San Francisco, CA 94016",11.95,6,18,"Google Phone,USB-C Charging Cable"
7207,92790,211186.0,Wired Headphones,1.0,11.99,2019-06-13 16:07:00,"30 Main St, New York City, NY 10001",11.99,6,16,"Wired Headphones,34in Ultrawide Monitor"
7208,92791,211186.0,34in Ultrawide Monitor,1.0,379.99,2019-06-13 16:07:00,"30 Main St, New York City, NY 10001",379.99,6,16,"Wired Headphones,34in Ultrawide Monitor"
7209,92793,211188.0,Google Phone,1.0,600.0,2019-06-22 14:56:00,"842 9th St, San Francisco, CA 94016",600.0,6,14,"Google Phone,USB-C Charging Cable"
7210,92794,211188.0,USB-C Charging Cable,1.0,11.95,2019-06-22 14:56:00,"842 9th St, San Francisco, CA 94016",11.95,6,14,"Google Phone,USB-C Charging Cable"
7211,92799,211193.0,AA Batteries (4-pack),1.0,3.84,2019-06-08 12:30:00,"900 Madison St, New York City, NY 10001",3.84,6,12,"AA Batteries (4-pack),USB-C Charging Cable"
